"order_id","region","destination_city","category","payment_method","sales_amount","quantity","return_status","customer_type","order_date","discount_pct"
ORD-100268,Northeast,Newark,Beauty,Paypal,44.03000,1,Not Returned,Returning,2024-11-27,20
ORD-100269,South,Charlotte,Sports,Apple Pay,66.95000,1,Not Returned,Returning,2025-02-10,10
ORD-100270,Northeast,Pittsburgh,Fashion,Credit Card,56.15000,1,Not Returned,Loyal,2024-11-02,20
ORD-100271,Midwest,Chicago,Sports,Credit Card,110.87000,2,Not Returned,Returning,2025-02-11,0
ORD-100272,South,Houston,Home,Credit Card,189.75000,2,Not Returned,Returning,2025-12-28,5
ORD-100273,Midwest,St. Louis,Electronics,Paypal,131.83000,1,Not Returned,Returning,2025-06-03,5
ORD-100274,South,Dallas,Electronics,Buy Now Pay Later,137.20000,1,,Returning,2025-01-25,10
ORD-100275,Midwest,Columbus,Beauty,Credit Card,53.85000,1,Not Returned,Returning,2024-07-09,10
ORD-100276,West,Phoenix,Home,Credit Card,45.69000,1,Not Returned,Returning,2025-07-07,0
ORD-100277,West,San Francisco,Home,Paypal,296.95000,2,Not Returned,Returning,2024-07-06,5
ORD-100278,Midwest,Columbus,Home,Credit Card,131.97000,1,Not Returned,Returning,2024-07-03,10
ORD-100279,Midwest,Minneapolis,Electronics,Credit Card,348.99000,2,,New,2025-10-01,5
ORD-100280,South,Dallas,Home,Debit Card,80.28000,1,Not Returned,Loyal,2025-01-04,10
ORD-100281,Midwest,Columbus,Home,Gift Card,186.02000,2,Not Returned,Returning,2024-02-08,0
ORD-100282,West,Los Angeles,Home,Credit Card,346.56000,4,Not Returned,New,2025-08-15,5
ORD-100283,West,Phoenix,Electronics,Buy Now Pay Later,114.24000,1,Not Returned,Returning,2025-12-17,25
ORD-100284,South,Dallas,Sports,Credit Card,112.27000,1,Not Returned,New,2025-07-27,10
ORD-100285,South,Charlotte,Home,Credit Card,105.59000,1,Not Returned,Returning,2025-02-02,0
ORD-100286,Northeast,Boston,Fashion,Credit Card,301.93000,4,,Loyal,2024-06-06,0
ORD-100287,West,Phoenix,Beauty,Credit Card,73.33000,2,Exchange,Returning,2025-01-20,0
ORD-100288,West,Phoenix,Home,Credit Card,196.54000,2,Not Returned,Returning,2024-07-20,0
ORD-100289,Midwest,Indianapolis,Toys,Apple Pay,63.78000,1,Returned,Returning,2024-01-15,15
ORD-100290,South,Miami,Pet Supplies,Debit Card,88.93000,5,Not Returned,New,2025-05-12,10
ORD-100291,Midwest,Minneapolis,Toys,Credit Card,53.83000,2,Not Returned,Returning,2025-04-25,5
ORD-100292,West,Las Vegas,Fashion,Credit Card,115.25000,3,Not Returned,New,2024-02-23,5
ORD-100293,West,San Francisco,Home,,155.99000,3,Returned,Loyal,2024-08-05,0
ORD-100294,Northeast,Buffalo,Home,Paypal,87.64000,1,Not Returned,Returning,2025-07-18,
ORD-100295,South,Atlanta,Electronics,Credit Card,535.23000,4,Not Returned,Returning,2025-11-30,15
ORD-100296,South,Charlotte,Pet Supplies,Debit Card,53.16000,1,Not Returned,Returning,2024-09-01,10
ORD-100297,West,Seattle,Home,Credit Card,111.06000,1,Not Returned,New,2025-03-15,15
ORD-100298,South,Miami,Pet Supplies,Credit Card,103.70000,1,,Returning,2025-04-29,15
ORD-100299,Midwest,Detroit,Fashion,Paypal,67.83000,1,Not Returned,New,2025-10-17,10
ORD-100300,Northeast,Pittsburgh,Electronics,Credit Card,174.85000,1,Not Returned,Loyal,2025-04-18,0
ORD-100301,Midwest,Indianapolis,Pet Supplies,Debit Card,19.26000,1,Not Returned,Returning,2024-05-15,0
ORD-100302,South,Charlotte,Pet Supplies,Credit Card,79.61000,4,Not Returned,Returning,2024-05-09,0
ORD-100303,South,Dallas,Sports,Credit Card,53.13000,1,Exchange,Returning,2024-11-22,15
ORD-100304,West,San Francisco,Office Supplies,Debit Card,73.48000,2,Not Returned,Returning,2024-04-03,5
ORD-100305,Midwest,Minneapolis,Toys,Credit Card,101.13000,1,Not Returned,Returning,2025-09-23,
ORD-100306,South,Charlotte,Electronics,Paypal,79.09000,1,Not Returned,Loyal,2024-03-05,0
ORD-100307,West,Las Vegas,Sports,Credit Card,108.88000,1,Not Returned,New,2024-09-30,0
ORD-100308,Northeast,Boston,Sports,Credit Card,82.78000,2,Not Returned,New,2025-06-19,10
ORD-100309,Northeast,Philadelphia,Home,Credit Card,382.86000,4,Not Returned,Returning,2024-05-17,15
ORD-100310,West,Las Vegas,Electronics,Debit Card,895.69000,5,Returned,Returning,2024-11-04,15
ORD-100311,Midwest,Minneapolis,Electronics,,175.77000,2,Not Returned,Loyal,2024-04-04,0
ORD-100312,Midwest,Indianapolis,Electronics,Credit Card,137.83000,1,Not Returned,Returning,2024-02-20,0
ORD-100313,West,Los Angeles,Fashion,Credit Card,74.82000,1,Not Returned,New,2025-09-02,5
ORD-100314,South,Houston,Home,Credit Card,342.66000,2,Not Returned,Returning,2024-06-21,15
ORD-100315,Midwest,St. Louis,Toys,Paypal,130.23000,3,Returned,Returning,2024-10-19,5
ORD-100316,West,San Diego,Pet Supplies,Buy Now Pay Later,151.86000,4,Not Returned,New,2025-11-16,25
ORD-100317,Northeast,Philadelphia,Electronics,Gift Card,88.90000,1,Not Returned,New,2024-03-29,20
ORD-100318,Northeast,Buffalo,Pet Supplies,Credit Card,128.35000,2,Not Returned,Returning,2024-11-11,30
ORD-100319,Northeast,Newark,Fashion,Paypal,140.23000,2,Not Returned,New,2024-06-09,10
ORD-100320,Northeast,Philadelphia,Office Supplies,Paypal,15.27000,1,Not Returned,New,2025-03-10,10
ORD-100321,Northeast,Pittsburgh,Fashion,Debit Card,127.21000,2,Not Returned,Loyal,2025-11-06,0
ORD-100322,Midwest,Chicago,Electronics,Gift Card,141.38000,1,Not Returned,Returning,2024-10-18,10
ORD-100323,South,Houston,Electronics,Credit Card,522.45000,2,Not Returned,Loyal,2024-05-08,0
ORD-100324,West,San Francisco,Fashion,Credit Card,30.37000,1,Not Returned,Loyal,2025-06-04,0
ORD-100325,South,Houston,Office Supplies,Apple Pay,21.33000,1,Not Returned,New,2025-06-19,15
ORD-100326,South,Charlotte,Electronics,Buy Now Pay Later,383.50000,4,Exchange,Returning,2025-01-17,0
ORD-100327,Midwest,Columbus,Electronics,Paypal,490.81000,3,Not Returned,Returning,2024-10-16,5
ORD-100328,West,Las Vegas,Beauty,Apple Pay,113.01000,2,Not Returned,Loyal,2024-01-01,
ORD-100329,Midwest,St. Louis,Toys,Buy Now Pay Later,47.50000,1,Not Returned,Returning,2024-12-23,10
ORD-100330,West,Phoenix,Beauty,Credit Card,52.67000,1,Not Returned,Returning,2025-08-13,10
ORD-100331,South,Nashville,Home,,72.85000,1,Not Returned,Returning,2025-02-16,10
ORD-100332,West,Las Vegas,Home,Credit Card,117.79000,1,Not Returned,Loyal,2025-08-05,20
ORD-100333,Northeast,,Fashion,Buy Now Pay Later,86.11000,3,Returned,Returning,2025-01-22,10
ORD-100334,Midwest,Detroit,Home,Debit Card,307.21000,3,Not Returned,Returning,2024-10-19,10
ORD-100335,Midwest,Columbus,Home,Credit Card,46.85000,1,Not Returned,New,2024-09-19,0
ORD-100336,South,Charlotte,Beauty,Debit Card,65.65000,2,Not Returned,New,2025-02-15,10
ORD-100337,South,Dallas,Fashion,Paypal,386.75000,3,Not Returned,New,2024-11-17,20
ORD-100338,West,Las Vegas,Home,Credit Card,105.86000,1,Not Returned,New,2024-12-10,15
ORD-100339,Midwest,Minneapolis,Pet Supplies,Credit Card,113.21000,4,Not Returned,New,2024-02-15,20
ORD-100340,Northeast,Buffalo,Toys,Credit Card,209.36000,5,Not Returned,Returning,2025-09-30,0
ORD-100341,Northeast,New York,Beauty,Apple Pay,45.82000,1,Not Returned,Returning,2024-12-21,15
ORD-100342,Midwest,Detroit,Home,Debit Card,141.65000,1,Not Returned,New,2024-12-30,20
ORD-100343,South,Charlotte,Beauty,Debit Card,34.64000,1,,New,2024-03-02,0
ORD-100344,West,Seattle,Sports,Credit Card,60.56000,1,Not Returned,Returning,2025-11-05,25
ORD-100345,West,San Diego,Beauty,Credit Card,39.08000,1,Not Returned,Loyal,2025-07-10,15
ORD-100346,South,Dallas,Pet Supplies,Credit Card,64.87000,1,Not Returned,Returning,2024-01-28,5
ORD-100347,South,Houston,Home,Credit Card,102.27000,2,Not Returned,Loyal,2025-09-27,0
ORD-100348,South,Miami,Pet Supplies,Paypal,67.72000,1,Not Returned,Returning,2025-04-02,5
ORD-100349,West,Los Angeles,Electronics,Credit Card,779.63000,3,Not Returned,Returning,2025-09-14,0
ORD-100350,South,Charlotte,Electronics,Credit Card,291.42000,1,Not Returned,Loyal,2024-04-17,0
ORD-100351,South,Nashville,Home,Credit Card,47.08000,1,Not Returned,New,2024-10-23,10
ORD-100352,West,San Diego,Fashion,Credit Card,238.25000,4,Not Returned,New,2025-02-20,0
ORD-100353,Northeast,New York,Fashion,Paypal,147.10000,3,Returned,New,2025-09-08,15
ORD-100354,South,Dallas,Home,Credit Card,241.13000,3,Not Returned,New,2025-07-30,15
ORD-100355,Midwest,Columbus,Fashion,Credit Card,188.48000,4,Not Returned,New,2024-06-22,5
ORD-100356,West,San Francisco,Sports,,149.30000,3,Not Returned,New,2024-09-26,5
ORD-100357,Northeast,Newark,Home,Credit Card,179.80000,1,Not Returned,Returning,2024-12-05,20
ORD-100358,Northeast,Newark,Electronics,Debit Card,340.81000,2,Not Returned,Returning,2024-01-23,0
ORD-100359,South,Atlanta,Home,Debit Card,192.42000,1,Not Returned,Returning,2025-10-15,0
ORD-100360,South,Nashville,Electronics,Credit Card,172.88000,1,Not Returned,Returning,2025-06-09,0
ORD-100361,Midwest,Detroit,Electronics,Credit Card,502.49000,4,Not Returned,Returning,2024-07-06,0
ORD-100362,South,Nashville,Home,Paypal,114.69000,1,Not Returned,New,2024-10-20,
ORD-100363,South,Dallas,Fashion,Paypal,100.01000,1,Not Returned,Loyal,2024-07-09,0
ORD-100364,South,Atlanta,Fashion,Buy Now Pay Later,41.28000,1,Not Returned,Returning,2024-11-14,5
ORD-100365,South,Charlotte,Electronics,Paypal,341.62000,2,Not Returned,Returning,2025-04-13,5
ORD-100366,South,Miami,Fashion,Debit Card,210.60000,3,Not Returned,Returning,2025-08-02,5
ORD-100367,West,Las Vegas,Toys,Debit Card,108.65000,1,Not Returned,Returning,2025-08-10,15
ORD-100368,South,Nashville,Fashion,Credit Card,83.91000,2,Returned,Loyal,2024-03-14,10
ORD-100369,Midwest,Detroit,Fashion,Credit Card,136.39000,2,Not Returned,Returning,2024-06-06,5
ORD-100370,Midwest,St. Louis,Office Supplies,Credit Card,28.86000,2,Not Returned,Loyal,2024-03-12,15
ORD-100371,Midwest,Chicago,Toys,Credit Card,46.02000,2,Not Returned,Returning,2025-06-17,10
ORD-100372,South,Nashville,Home,Apple Pay,197.73000,2,Returned,Loyal,2024-09-07,5
ORD-100373,West,Los Angeles,Office Supplies,Credit Card,19.62000,1,Not Returned,Returning,2024-10-04,10
ORD-100374,Midwest,,Electronics,Credit Card,157.51000,2,Not Returned,Loyal,2025-03-10,5
ORD-100375,Midwest,St. Louis,Office Supplies,Paypal,68.96000,3,Not Returned,New,2025-06-06,20
ORD-100376,Northeast,Pittsburgh,Pet Supplies,Apple Pay,43.09000,1,Not Returned,Returning,2025-02-18,0
ORD-100377,Midwest,Minneapolis,Home,Credit Card,189.77000,2,Not Returned,Loyal,2024-08-26,15
ORD-100378,West,,Toys,Debit Card,32.47000,1,Not Returned,Returning,2025-04-14,10
ORD-100379,Midwest,Columbus,Pet Supplies,Apple Pay,155.90000,4,Returned,New,2024-12-01,0
ORD-100380,Northeast,Pittsburgh,Electronics,Credit Card,149.86000,1,Exchange,New,2025-11-25,10
ORD-100381,Northeast,Philadelphia,Beauty,Credit Card,133.26000,2,Not Returned,Loyal,2025-11-16,10
ORD-100382,Midwest,Columbus,Home,Credit Card,230.86000,3,Not Returned,Returning,2024-07-08,0
ORD-100383,West,San Diego,Fashion,Buy Now Pay Later,282.63000,2,Not Returned,Loyal,2024-10-14,15
ORD-100384,West,Las Vegas,Fashion,Paypal,81.91000,1,Returned,Loyal,2025-11-29,20
ORD-100385,South,Houston,Pet Supplies,Debit Card,112.05000,3,Not Returned,Returning,2024-11-27,5
ORD-100386,Northeast,Pittsburgh,Home,Buy Now Pay Later,69.17000,1,Not Returned,New,2024-10-09,0
ORD-100387,West,Phoenix,Home,Paypal,198.65000,1,Not Returned,Returning,2025-08-29,15
ORD-100388,Northeast,Boston,Pet Supplies,Paypal,60.35000,1,Not Returned,Loyal,2024-12-21,25
ORD-100389,South,Atlanta,Office Supplies,Credit Card,33.02000,1,Returned,Loyal,2025-09-29,0
ORD-100390,South,Dallas,Electronics,Apple Pay,742.16000,2,Not Returned,New,2024-02-13,0
ORD-100391,South,Dallas,Fashion,Credit Card,115.27000,2,Not Returned,Loyal,2025-04-30,0
ORD-100392,Northeast,Boston,Sports,Credit Card,69.66000,1,Not Returned,Returning,2024-07-04,5
ORD-100393,West,Phoenix,Beauty,Credit Card,33.96000,1,Not Returned,Loyal,2024-04-02,5
ORD-100394,South,Charlotte,Fashion,Paypal,242.60000,2,Returned,Returning,2024-07-11,0
ORD-100395,Northeast,Pittsburgh,Electronics,Credit Card,140.21000,1,Not Returned,Returning,2024-01-18,10
ORD-100396,Northeast,Boston,Fashion,Gift Card,43.66000,1,Not Returned,Returning,2024-06-04,15
ORD-100397,Midwest,St. Louis,Beauty,Paypal,28.24000,3,Not Returned,Loyal,2025-11-22,10
ORD-100398,West,San Diego,Home,Debit Card,154.94000,1,Not Returned,Returning,2024-03-04,0
ORD-100399,West,Los Angeles,Home,Credit Card,90.14000,1,Returned,Returning,2024-07-30,0
ORD-100400,West,San Francisco,Pet Supplies,Credit Card,62.64000,2,Not Returned,Loyal,2024-11-05,10
ORD-100401,Northeast,Philadelphia,Electronics,Apple Pay,530.47000,3,Not Returned,Returning,2024-04-24,0
ORD-100402,West,Las Vegas,Beauty,,96.62000,2,Not Returned,Returning,2024-02-11,5
ORD-100403,South,Nashville,Home,Debit Card,78.37000,1,Not Returned,Returning,2024-10-09,10
ORD-100404,South,Houston,Electronics,Credit Card,67.92000,1,Not Returned,Returning,2025-05-23,15
ORD-100405,South,Houston,Home,Debit Card,93.35000,1,Not Returned,Loyal,2025-09-21,10
ORD-100406,Midwest,St. Louis,Home,Credit Card,96.85000,1,Not Returned,Loyal,2024-07-28,10
ORD-100406,Northeast,Buffalo,Pet Supplies,Buy Now Pay Later,54.65000,1,Not Returned,New,2025-02-03,10
ORD-100407,Northeast,Buffalo,Sports,Credit Card,93.78000,1,Not Returned,Returning,2025-12-07,20
ORD-100408,South,Dallas,Fashion,Gift Card,768.97000,4,Not Returned,New,2025-07-26,0
ORD-100409,Midwest,St. Louis,Beauty,Paypal,26.47000,1,Not Returned,Loyal,2025-12-30,30
ORD-100410,South,Dallas,Toys,Apple Pay,23.11000,1,Not Returned,Loyal,2024-02-10,5
ORD-100411,Midwest,,Home,Apple Pay,56.32000,1,Not Returned,Loyal,2024-03-12,10
ORD-100412,Midwest,Columbus,Beauty,Credit Card,43.78000,3,Not Returned,Returning,2024-01-02,10
ORD-100413,Midwest,Columbus,Home,Debit Card,54.71000,1,Not Returned,Returning,2025-01-08,15
ORD-100414,South,Charlotte,Pet Supplies,Credit Card,23.04000,1,Not Returned,Returning,2024-09-06,5
ORD-100415,West,San Diego,Toys,Buy Now Pay Later,55.33000,1,Not Returned,Returning,2024-06-29,15
ORD-100416,West,Phoenix,Beauty,Paypal,58.29000,1,Not Returned,Returning,2025-07-27,0
ORD-100417,West,Phoenix,Office Supplies,Buy Now Pay Later,42.03000,1,Returned,New,2024-02-19,10
ORD-100418,Midwest,Chicago,Beauty,Debit Card,43.61000,1,Not Returned,Loyal,2024-11-23,25
ORD-100419,South,Houston,Fashion,Debit Card,348.88000,3,Not Returned,Returning,2025-12-13,25
ORD-100420,Midwest,Chicago,Pet Supplies,Credit Card,199.80000,4,Not Returned,New,2024-05-05,5
ORD-100421,South,Atlanta,Beauty,Credit Card,34.22000,1,Not Returned,New,2024-09-04,10
ORD-100422,Midwest,Indianapolis,Fashion,Credit Card,53.99000,1,Not Returned,Returning,2025-09-22,0
ORD-100423,South,Nashville,Home,Debit Card,1249.50000,1,Not Returned,New,2024-07-17,5
ORD-100424,West,Phoenix,Sports,Buy Now Pay Later,228.27000,3,Not Returned,Loyal,2025-10-22,20
ORD-100425,West,San Diego,Beauty,Credit Card,28.98000,1,Not Returned,Returning,2024-01-07,15
ORD-100426,South,Atlanta,Beauty,Paypal,198.86000,4,Not Returned,Returning,2025-06-30,10
ORD-100427,West,Las Vegas,Electronics,Buy Now Pay Later,78.17000,1,Not Returned,Loyal,2024-02-08,0
ORD-100428,Northeast,Philadelphia,Electronics,,476.34000,2,Not Returned,New,2025-12-09,
ORD-100429,Midwest,Indianapolis,Fashion,Gift Card,98.90000,1,Not Returned,Loyal,2025-08-11,0
ORD-100430,West,Seattle,Toys,,53.23000,1,Not Returned,Returning,2024-07-09,0
ORD-100431,Midwest,Indianapolis,Fashion,Debit Card,33.99000,1,Not Returned,Returning,2024-10-23,0
ORD-100432,West,Los Angeles,Home,Credit Card,109.20000,1,Not Returned,Returning,2024-04-30,5
ORD-100433,South,Houston,Pet Supplies,Debit Card,94.80000,2,Not Returned,Returning,2025-01-16,15
ORD-100434,West,Las Vegas,Beauty,Credit Card,68.28000,2,Not Returned,Loyal,2025-07-05,15
ORD-100435,Northeast,Philadelphia,Office Supplies,Credit Card,31.51000,1,Not Returned,New,2024-07-17,10
ORD-100436,South,Nashville,Home,Debit Card,311.30000,5,Not Returned,Returning,2024-10-17,10
ORD-100437,West,San Francisco,Electronics,Credit Card,636.51000,4,Not Returned,Returning,2025-10-09,15
ORD-100438,Northeast,Pittsburgh,Home,Debit Card,595.80000,3,Not Returned,Returning,2025-09-27,5
ORD-100439,West,Phoenix,Beauty,Paypal,187.18000,3,Not Returned,Returning,2025-05-15,
ORD-100440,West,,Fashion,Paypal,228.40000,2,Not Returned,New,2024-12-07,20
ORD-100441,South,Atlanta,Home,Paypal,130.66000,1,Not Returned,Returning,2025-12-09,30
ORD-100442,Northeast,New York,Beauty,Credit Card,173.08000,2,Not Returned,Returning,2025-07-16,
ORD-100443,Midwest,St. Louis,Pet Supplies,Gift Card,48.21000,2,Not Returned,Returning,2025-03-13,15
ORD-100444,South,Nashville,Electronics,Credit Card,141.65000,3,Not Returned,Returning,2024-02-18,15
ORD-100445,Northeast,Newark,Sports,,188.43000,2,Not Returned,Returning,2024-01-22,10
ORD-100446,Midwest,,Beauty,Credit Card,145.34000,2,Not Returned,Returning,2024-07-03,10
ORD-100447,South,Charlotte,Toys,Buy Now Pay Later,137.00000,2,Not Returned,Returning,2024-12-15,10
ORD-100448,Midwest,Minneapolis,Sports,Credit Card,211.44000,2,,Returning,2025-11-11,20
ORD-100449,South,Atlanta,Beauty,Credit Card,38.21000,3,Not Returned,Returning,2024-03-15,0
ORD-100450,Midwest,Indianapolis,Pet Supplies,Apple Pay,135.94000,2,Not Returned,Returning,2025-01-15,10
ORD-100451,West,San Francisco,Pet Supplies,Credit Card,65.75000,1,Not Returned,Loyal,2024-09-30,10
ORD-100452,West,Seattle,Electronics,Paypal,119.12000,1,Not Returned,Returning,2025-05-05,10
ORD-100453,West,Seattle,Electronics,Credit Card,176.88000,2,Not Returned,Returning,2025-05-09,15
ORD-100454,West,Phoenix,Home,Debit Card,226.03000,2,Not Returned,Returning,2024-08-23,10
ORD-100455,South,Houston,Beauty,Paypal,40.76000,2,Not Returned,New,2024-03-17,10
ORD-100456,South,Nashville,Electronics,Credit Card,478.70000,4,Not Returned,Returning,2024-06-26,10
ORD-100457,Northeast,Philadelphia,Home,,695.83000,5,Not Returned,Returning,2025-07-02,15
ORD-100458,South,Dallas,Pet Supplies,Debit Card,73.85000,1,Not Returned,Returning,2024-01-05,10
ORD-100459,West,Las Vegas,Sports,Credit Card,290.57000,3,Not Returned,Returning,2024-10-07,5
ORD-100460,West,Las Vegas,Beauty,Credit Card,87.74000,2,Not Returned,New,2025-09-03,20
ORD-100461,Midwest,Minneapolis,Fashion,Paypal,130.94000,1,Not Returned,Returning,2025-09-26,10
ORD-100462,Midwest,St. Louis,Toys,Debit Card,208.96000,4,Exchange,Returning,2025-09-16,0
ORD-100463,Midwest,Chicago,Electronics,Credit Card,483.64000,2,Not Returned,Loyal,2025-01-24,0
ORD-100464,Midwest,Chicago,Fashion,Debit Card,126.20000,2,Returned,Returning,2024-01-08,20
ORD-100465,Midwest,,Sports,Buy Now Pay Later,123.88000,1,Exchange,New,2025-12-28,5
ORD-100466,West,Los Angeles,Beauty,Credit Card,25.25000,1,Not Returned,New,2025-11-15,30
ORD-100467,West,Seattle,Beauty,Credit Card,65.63000,2,Not Returned,New,2024-01-24,15
ORD-100468,Northeast,Boston,Fashion,Debit Card,70.44000,2,Not Returned,Returning,2024-05-17,0
ORD-100469,Northeast,Buffalo,Beauty,Paypal,103.98000,2,Not Returned,Loyal,2025-09-10,0
ORD-100470,West,Seattle,Pet Supplies,Gift Card,83.51000,1,Returned,Returning,2024-11-18,0
ORD-100471,West,Seattle,Beauty,Buy Now Pay Later,119.33000,2,Returned,Returning,2024-09-22,0
ORD-100472,Northeast,Newark,Sports,Credit Card,486.28000,4,Not Returned,New,2024-07-14,15
ORD-100473,West,Los Angeles,Fashion,Gift Card,56.92000,1,Not Returned,Returning,2025-04-23,0
ORD-100474,Northeast,Philadelphia,Electronics,Credit Card,101.98000,1,Not Returned,New,2024-02-08,5
ORD-100475,West,Los Angeles,Sports,Apple Pay,54.19000,1,Not Returned,Returning,2024-12-15,20
ORD-100476,South,Miami,Office Supplies,Paypal,29.94000,1,Not Returned,Returning,2025-10-18,5
ORD-100477,West,San Francisco,Electronics,Credit Card,209.89000,1,Not Returned,Returning,2024-04-13,15
ORD-100478,West,Phoenix,Electronics,Paypal,235.71000,1,Not Returned,New,2024-02-01,20
ORD-100479,Northeast,Pittsburgh,Pet Supplies,,328.58000,5,Not Returned,Returning,2024-10-26,15
ORD-100480,Northeast,New York,Fashion,Credit Card,64.32000,1,Not Returned,Returning,2025-12-14,10
ORD-100481,Midwest,Indianapolis,Fashion,Credit Card,204.72000,2,Exchange,Loyal,2024-08-04,15
ORD-100482,Northeast,Boston,Beauty,Paypal,129.84000,4,Not Returned,New,2025-04-06,5
